disease_id,disease_name,disease_size,loo_median_COMP,loo_median_DNS,null_loo_medians_COMP,null_loo_medians_DNS,pvalue_COMP,pvalue_DNS
C1261473,Sarcoma,24,0.04357600197056353,0.009958791208791208,"[0.02405033 0.02564717 0.03521548 0.03200912 0.02619663 0.02698166
 0.02820705 0.0334166  0.02729705 0.03839451 0.03076428 0.02594803
 0.02527188 0.02634017 0.02392525 0.03367504 0.03030135 0.0218523
 0.02326645 0.02836325 0.03311099 0.03105876 0.0250906  0.03205542
 0.03034984 0.03191146 0.03012453 0.03243333 0.02717011 0.03278825
 0.01943212 0.02867281 0.02909633 0.0454822  0.03274036 0.02937409
 0.02170962 0.02808287 0.02647273 0.02800449 0.02797186 0.02491907
 0.02284769 0.02666606 0.02831543 0.02275624 0.0324481  0.02773751
 0.03200374 0.02553044 0.02842496 0.0197816  0.03485858 0.02894704
 0.02056158 0.03232148 0.03399879 0.03679777 0.02501825 0.03263085
 0.03218714 0.03218302 0.03691156 0.03523821 0.03000371 0.03442498
 0.03912095 0.03252308 0.03124712 0.02013982 0.02844476 0.02306745
 0.0275449  0.03030256 0.02591404 0.03956699 0.03925306 0.02986768
 0.03892872 0.02822326 0.03134112 0.03169689 0.03124897 0.02951596
 0.0333827  0.03286863 0.03377299 0.0255646  0.0294497  0.02171016
 0.03285321 0.03140217 0.03330838 0.0284743  0.03342228 0.02855095
 0.03391853 0.02341739 0.03152679 0.02675589]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00901559 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.003272   0.         0.00193798 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00111857 0.00154321 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",0.01,0.0
C0221766,Diastasis recti,9,0.005494781310722516,0.0,"[0.00288134 0.00452542 0.00311573 0.00256662 0.00264993 0.0012822
 0.00660321 0.00799946 0.00330633 0.00144009 0.0009322  0.00781107
 0.00155625 0.0031284  0.00296241 0.0033228  0.00351574 0.00413531
 0.00378611 0.00066647 0.         0.         0.00738158 0.0025889
 0.00346285 0.0008284  0.00545267 0.00202004 0.00580526 0.00675793
 0.0030298  0.0026242  0.0042884  0.0067042  0.00602352 0.00535321
 0.00236106 0.00295856 0.         0.00514681 0.00766481 0.00237584
 0.00313926 0.00448327 0.         0.00109334 0.00168184 0.
 0.00475133 0.0013063  0.00732086 0.00156679 0.00270725 0.00207407
 0.00184173 0.00306699 0.00422607 0.00094468 0.00256835 0.00516189
 0.00060725 0.003819   0.00298432 0.00397333 0.00278639 0.00073371
 0.00541775 0.00120708 0.00283138 0.00148551 0.00339897 0.00878484
 0.00158388 0.00180908 0.00238883 0.00203667 0.00136768 0.00325255
 0.00147929 0.00343047 0.00399166 0.00103897 0.00305846 0.00190331
 0.00284061 0.00409551 0.00337148 0.00247707 0.00436023 0.00290311
 0.00268507 0.00458424 0.00580487 0.00389141 0.00499135 0.00455949
 0.0027369  0.00271056 0.00344212 0.00215656]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.12,1.0
C0221765,Chronic schizophrenia,12,0.004695859138715946,0.0,"[0.00312568 0.00406575 0.00413197 0.01253577 0.00780845 0.00846352
 0.003188   0.0020126  0.00420536 0.00472568 0.00478651 0.0080288
 0.00696343 0.0064683  0.00560497 0.00129233 0.00469532 0.0044373
 0.00503441 0.004754   0.01173902 0.00478306 0.00513179 0.00928879
 0.00404584 0.00528861 0.00371645 0.01024288 0.0041545  0.00725858
 0.00669999 0.00911602 0.0078007  0.0049545  0.00985339 0.00474037
 0.00449721 0.0097425  0.00983658 0.01111535 0.00410885 0.00765375
 0.00668215 0.01044369 0.00269936 0.0041053  0.00601849 0.00590952
 0.00665599 0.00449565 0.00848774 0.01140881 0.00720394 0.00737974
 0.00171578 0.00388944 0.00799392 0.00381016 0.00647593 0.0067478
 0.00498383 0.00681423 0.01044096 0.00313885 0.00250973 0.00629018
 0.00595184 0.00456702 0.00286955 0.00545812 0.00572503 0.00975106
 0.00502924 0.00343034 0.00679765 0.00908856 0.00555316 0.00454038
 0.00837448 0.00289579 0.00724723 0.00731225 0.01199496 0.00650847
 0.00546475 0.00603217 0.01041043 0.00678579 0.00752562 0.00233159
 0.0162259  0.00463388 0.00589624 0.00515522 0.00352796 0.01232375
 0.00674151 0.0144125  0.00933756 0.00424081]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00108932 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",0.69,1.0
C3150281,Fetal overgrowth,15,0.019148999788989388,0.00909090909090909,"[0.00706574 0.01064794 0.0125732  0.0080305  0.00837893 0.01159212
 0.00629325 0.01139022 0.00909818 0.00976907 0.01026701 0.00345492
 0.00484506 0.01209788 0.0064126  0.01121251 0.01482185 0.00923647
 0.01298801 0.01168706 0.0078463  0.00458214 0.01136216 0.00950273
 0.01089728 0.01597736 0.00931848 0.01463625 0.00565897 0.00701644
 0.0094822  0.00972557 0.0054789  0.01073977 0.01132476 0.00346922
 0.01211703 0.00677867 0.0104357  0.00946978 0.00805147 0.00731379
 0.00868057 0.00839778 0.00693157 0.01029264 0.00950257 0.00789208
 0.01095979 0.01287497 0.00976276 0.01124494 0.01167265 0.00998791
 0.00851502 0.00921812 0.00812501 0.00878186 0.00884821 0.01233536
 0.01115748 0.01255011 0.00479856 0.00720695 0.00943774 0.00841477
 0.00814145 0.00860522 0.01222042 0.01018538 0.00699196 0.01113749
 0.00934897 0.01184985 0.00821393 0.00865446 0.00926453 0.0095557
 0.007814   0.00482626 0.0122454  0.01181228 0.00707039 0.00895925
 0.01151394 0.00878696 0.0116897  0.00914156 0.00812245 0.01244193
 0.00570233 0.01072993 0.00710605 0.01202304 0.00983232 0.00851189
 0.01176304 0.01065406 0.00541838 0.00606447]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.0
C0024232,Lymphatic Metastasis,14,0.010130578885777088,0.0,"[0.01768112 0.00877462 0.01405207 0.00905749 0.01279792 0.00580534
 0.0112395  0.01162615 0.00897293 0.00736217 0.00682399 0.01058919
 0.00922012 0.00906505 0.01258653 0.01665315 0.00598709 0.00992143
 0.01567965 0.01619629 0.009812   0.01108787 0.00937596 0.0140773
 0.01711254 0.01135019 0.00850637 0.00845173 0.00861096 0.01456349
 0.01152259 0.00706956 0.01176862 0.01293362 0.01242237 0.0081524
 0.00910719 0.00949557 0.01247657 0.00664719 0.01092473 0.00816117
 0.00862853 0.01002722 0.00618302 0.00719094 0.01617273 0.01080306
 0.01057771 0.00801868 0.00909304 0.01194362 0.00989674 0.01305055
 0.00807879 0.01534907 0.00960489 0.0102793  0.01370709 0.01132587
 0.00972062 0.01205652 0.01441506 0.01419863 0.00944912 0.00877315
 0.01161629 0.01790427 0.00885695 0.0112321  0.00951607 0.00648108
 0.01165663 0.02142091 0.00990216 0.00712787 0.00915981 0.00790078
 0.00912264 0.00856089 0.01469423 0.00912938 0.00783634 0.01010748
 0.00495137 0.00739158 0.00948124 0.01263312 0.00899759 0.00945016
 0.0080948  0.01109422 0.01130785 0.01416648 0.02162874 0.01121662
 0.01432926 0.01070782 0.00939481 0.01507026]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.48,1.0
C4023452,Elevated C-reactive protein level,15,0.057687961469328655,0.0,"[0.01441496 0.00574828 0.00666931 0.01019667 0.00309257 0.0074646
 0.00830488 0.00461049 0.00694471 0.00867706 0.00742533 0.00835718
 0.00847187 0.01567057 0.00881796 0.00965996 0.00626028 0.00489339
 0.01043877 0.00631759 0.01002302 0.00519185 0.00825378 0.01090687
 0.01575997 0.00885753 0.00810403 0.01680306 0.00725506 0.00857166
 0.00813787 0.01049222 0.01022184 0.00797676 0.01461645 0.00735462
 0.01759463 0.00872958 0.00825038 0.00948571 0.00475934 0.00696314
 0.00718007 0.00896283 0.00822297 0.00651168 0.0084718  0.00606769
 0.0096576  0.00980358 0.00959052 0.00721084 0.00536028 0.00946852
 0.00826645 0.00805733 0.00950867 0.00746544 0.00711929 0.0078355
 0.00605298 0.00814181 0.00726756 0.01389535 0.00801947 0.00300875
 0.00849271 0.00562878 0.00277835 0.00618614 0.00756282 0.00732729
 0.00607051 0.00945007 0.01070043 0.00958191 0.01042382 0.00638983
 0.01102164 0.01362256 0.00596776 0.00631243 0.01303158 0.00496002
 0.00711031 0.00371212 0.00744771 0.01040421 0.00531195 0.01479921
 0.0083534  0.00926864 0.00995921 0.00815394 0.00859633 0.00849497
 0.00922775 0.00422691 0.00574034 0.00779638]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,1.0
C0020595,Hypoaldosteronism,12,0.0655616131559948,0.036962365591397844,"[0.00299071 0.00410808 0.00165776 0.00230728 0.00201918 0.00148938
 0.00046294 0.00077663 0.0035117  0.00393152 0.00493769 0.00784806
 0.00059463 0.00207319 0.0017747  0.00280416 0.00056617 0.00225888
 0.00523822 0.00163413 0.002218   0.00074887 0.0039039  0.00103993
 0.00202382 0.00551285 0.00702624 0.00224517 0.00222295 0.00847292
 0.00279612 0.00112397 0.00369524 0.0017506  0.00238007 0.00267204
 0.00230524 0.00184346 0.00206764 0.00263801 0.00301454 0.
 0.00291656 0.00456947 0.00472972 0.00089003 0.00376698 0.
 0.0071197  0.00105273 0.00133613 0.00073757 0.00342163 0.00055635
 0.00202107 0.00112226 0.00030267 0.00432563 0.00327888 0.00544996
 0.00212399 0.00298008 0.00093534 0.00251162 0.00422397 0.00170171
 0.00176887 0.00339924 0.00366595 0.00139288 0.00144324 0.
 0.00377133 0.00022804 0.00092948 0.00180991 0.0010069  0.00151212
 0.00283746 0.00591803 0.0006107  0.00327473 0.00256067 0.00287451
 0.00098778 0.00652194 0.00057941 0.00156717 0.00454963 0.00491473
 0.00335132 0.00310866 0.00182999 0.00085561 0.00135853 0.00119035
 0.00361887 0.00210476 0.00281652 0.00133987]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.0
C0020224,Polyhydramnios,84,0.07613126078195709,0.0,"[0.05075004 0.05264115 0.05052641 0.05543551 0.05322299 0.05871842
 0.05423765 0.05280932 0.06190959 0.04955254 0.04992831 0.06467464
 0.05653489 0.05320656 0.05293023 0.05133319 0.06101774 0.04982785
 0.04988454 0.05244282 0.05943805 0.05340596 0.04868613 0.04506045
 0.05607043 0.05815133 0.05044416 0.05520091 0.05884309 0.04767649
 0.05621621 0.04849986 0.05418893 0.0521782  0.0554628  0.06120033
 0.04952021 0.04507908 0.0575086  0.05284792 0.05714031 0.0471775
 0.04410583 0.05389599 0.05426166 0.05957782 0.05098591 0.05271016
 0.04603821 0.04849242 0.05441582 0.05077977 0.04612698 0.05256737
 0.05527349 0.06135826 0.05212839 0.05363326 0.05756704 0.05340754
 0.0593975  0.06004696 0.05658367 0.05009381 0.05499297 0.06737937
 0.05924318 0.05267909 0.05224979 0.05916582 0.05102207 0.0555361
 0.05447859 0.05321372 0.05243912 0.0531599  0.04832553 0.05310947
 0.05167437 0.049296   0.06502164 0.05453149 0.05421427 0.05018716
 0.0559462  0.05507186 0.05686478 0.05224151 0.04597592 0.04954579
 0.05746935 0.05667745 0.04937861 0.0530348  0.05318904 0.06118922
 0.05416419 0.05281903 0.05572054 0.05765181]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,1.0
C0020598,Hypocalcemia,32,0.019586348100328436,0.0,"[0.01836198 0.01330986 0.01757891 0.01313842 0.01368058 0.01912924
 0.01916285 0.01946204 0.01917697 0.02757783 0.01701663 0.01650358
 0.01285559 0.01817979 0.01925779 0.02658921 0.01223008 0.01779928
 0.01874949 0.01728851 0.01938037 0.01451116 0.02184855 0.0112025
 0.01869811 0.01713529 0.01274488 0.02028516 0.01919658 0.0138988
 0.01848322 0.01551267 0.01689767 0.02084959 0.01425688 0.01368836
 0.0217017  0.01689693 0.01865557 0.01824265 0.01462937 0.01285379
 0.01679156 0.02186597 0.02353762 0.02172653 0.01361124 0.01751363
 0.01516345 0.02084882 0.01643438 0.02068438 0.0153965  0.01354207
 0.02280281 0.01853978 0.0111493  0.01615396 0.0149103  0.01755999
 0.0227407  0.01409258 0.01808936 0.02307429 0.02047498 0.01609695
 0.02033064 0.016421   0.01679554 0.01785498 0.01609727 0.02687925
 0.01936472 0.01887023 0.01162178 0.02370749 0.01959819 0.01664086
 0.01724753 0.01907111 0.01638817 0.02030289 0.01743838 0.02508374
 0.02526229 0.01587894 0.01584441 0.01488811 0.0185255  0.0159783
 0.02078891 0.02164318 0.02192636 0.01821246 0.0177185  0.02049938
 0.01473534 0.02027076 0.01900598 0.01525464]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.27,1.0
C0235942,Skull malformation,38,0.03315548107339844,0.0,"[0.02781885 0.0256444  0.01892235 0.02544511 0.02525282 0.02405268
 0.02644876 0.02243071 0.02563311 0.02146908 0.02564198 0.02650651
 0.0244147  0.0272764  0.02824879 0.02515814 0.02591249 0.02380123
 0.02485572 0.03067615 0.02134768 0.02979028 0.02125466 0.02111458
 0.02618007 0.03065863 0.01697234 0.02610161 0.02647471 0.02333157
 0.0280431  0.02851654 0.02244348 0.02405465 0.0311028  0.02237477
 0.02472165 0.02544757 0.03166091 0.02122908 0.01916435 0.02698885
 0.02354278 0.02020541 0.0303948  0.0190385  0.02344963 0.02496534
 0.02817719 0.02761476 0.0253759  0.02346422 0.02734712 0.02353509
 0.02555395 0.02179269 0.0235561  0.03202623 0.01819555 0.02291901
 0.02493952 0.02327211 0.02416928 0.02231132 0.02421957 0.02425101
 0.0198327  0.02414809 0.03219809 0.02054537 0.02131051 0.03314277
 0.01816737 0.01759099 0.02577935 0.02344776 0.02066187 0.02644422
 0.0288048  0.03178929 0.02472957 0.02272361 0.0297755  0.02019277
 0.02259079 0.02883713 0.0232927  0.02868898 0.03153622 0.02208847
 0.03256344 0.02562761 0.01952085 0.01685028 0.02213908 0.02170945
 0.02398298 0.0248212  0.02794065 0.02420936]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,1.0
C0239989,Decreased IgM,11,0.007385129488738938,0.0,"[0.00725247 0.         0.00264777 0.00676851 0.         0.00478184
 0.00426554 0.0069034  0.00372099 0.00525507 0.00494612 0.00168509
 0.00359198 0.00436964 0.00311846 0.00616087 0.00370129 0.00476598
 0.00266413 0.00186363 0.00299717 0.0029088  0.0040203  0.00652051
 0.00278929 0.00807458 0.00261094 0.00371596 0.00986196 0.00496886
 0.00266584 0.00978315 0.00689369 0.00846223 0.00615352 0.00465696
 0.00317397 0.00232585 0.00493223 0.00337367 0.00198901 0.00270521
 0.00363178 0.00367148 0.00650523 0.00203174 0.00403897 0.00466182
 0.00541983 0.00359012 0.00438195 0.00451813 0.00225925 0.00204124
 0.00692282 0.00463924 0.00367879 0.00492772 0.00219324 0.00261831
 0.00422393 0.001449   0.00430762 0.003121   0.00399553 0.00322192
 0.00480365 0.00578617 0.00518336 0.00821377 0.00309279 0.00482309
 0.00891592 0.00230307 0.00464279 0.0046578  0.00564174 0.00237128
 0.00315519 0.00748662 0.00330115 0.00691384 0.00386406 0.0008729
 0.0023603  0.0041477  0.00319876 0.00116241 0.00265793 0.00372094
 0.00337265 0.00361255 0.00492647 0.00418005 0.00145958 0.00724596
 0.00461947 0.00362086 0.00277139 0.00174548]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.07,1.0
C0235946,Cerebral atrophy,176,0.1311309993331386,0.009615384615384616,"[0.10526542 0.11801663 0.10910654 0.10854657 0.10531839 0.12538522
 0.11405462 0.10868195 0.11226261 0.11185887 0.11391404 0.11585536
 0.1300802  0.10340819 0.10526049 0.10813889 0.10882297 0.10704338
 0.11956287 0.10857451 0.11508202 0.11218921 0.11284759 0.09597859
 0.10839026 0.11462123 0.11070199 0.10480701 0.10563755 0.10843018
 0.11284956 0.11293315 0.11749699 0.11726157 0.10632062 0.09787564
 0.11285786 0.10719125 0.11796076 0.1127215  0.09867649 0.11366192
 0.11084018 0.10147297 0.10519017 0.10623687 0.10161592 0.11023897
 0.1133914  0.11923012 0.10964823 0.11403781 0.10973396 0.10959924
 0.11158285 0.10714942 0.10387368 0.1061636  0.10874459 0.10836618
 0.12318498 0.10649234 0.10952503 0.10685088 0.10595939 0.11181299
 0.11160056 0.1088223  0.10317737 0.11185859 0.10455382 0.10852237
 0.09700348 0.10953634 0.1116433  0.11958543 0.10129932 0.11027894
 0.11149467 0.10843533 0.10838537 0.09420105 0.11147552 0.11891947
 0.11310936 0.10565243 0.11928215 0.11366294 0.11367243 0.10485622
 0.11359844 0.10765459 0.10529071 0.1100705  0.11517435 0.12319447
 0.11004039 0.10754125 0.10925305 0.09650773]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.00617307 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",0.0,0.0
C0266371,Streak ovary,15,0.018698445818017453,0.0,"[0.00724862 0.01312113 0.00868072 0.00716696 0.00648213 0.00573398
 0.00762576 0.00995354 0.01199574 0.00964646 0.0076013  0.00492899
 0.01000076 0.01066721 0.00616887 0.00806435 0.00842384 0.00739826
 0.0042452  0.0076074  0.00720646 0.00760027 0.01083619 0.01074116
 0.00727704 0.00759606 0.00887493 0.00783593 0.01139709 0.00765189
 0.00712694 0.00781915 0.00638811 0.00697387 0.00961165 0.00905078
 0.01033694 0.00732079 0.00756828 0.00983499 0.00567012 0.0031934
 0.00774097 0.00744694 0.00483383 0.00850849 0.00635368 0.00901845
 0.00459371 0.00839075 0.00961154 0.0114327  0.00880401 0.00264109
 0.00956134 0.01783697 0.00392835 0.01195992 0.0103463  0.00879176
 0.00851405 0.01208511 0.00774792 0.01203399 0.01005067 0.00775378
 0.0072733  0.00447939 0.01185833 0.00466479 0.01104661 0.00675698
 0.00640557 0.00868102 0.00304462 0.01384753 0.00501608 0.00889447
 0.00863852 0.00793623 0.00944228 0.01061431 0.01094648 0.00556004
 0.00914442 0.01371232 0.01182049 0.01783697 0.00756886 0.00933872
 0.01048877 0.010287   0.00640161 0.00391627 0.01245263 0.01066366
 0.0104945  0.00369483 0.00627907 0.0077427 ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,1.0
