disease_id,disease_name,disease_size,loo_median_CI,loo_median_DI,null_loo_medians_CI,null_loo_medians_DI,pvalue_CI,pvalue_DI
C0347959,Lactic acidemia,91,0.22993962629658493,0.045454545454545456,"[0.05315793 0.06710206 0.06225855 0.05771363 0.0647929  0.06458326
 0.05693782 0.07160714 0.04921284 0.05377415 0.05200744 0.06143657
 0.0547504  0.05611141 0.05960897 0.06231277 0.06001988 0.06310834
 0.06872308 0.05950405 0.06314335 0.06830389 0.06164552 0.06034091
 0.0613187  0.06675354 0.06712942 0.05912613 0.05674133 0.05951379
 0.06614196 0.06213494 0.06089672 0.06095229 0.06167966 0.05645541
 0.0657973  0.05602026 0.06421963 0.0700533  0.05206467 0.06815656
 0.06025442 0.05839098 0.06599717 0.06295595 0.05919912 0.05689581
 0.05364708 0.05053174 0.05960089 0.06726048 0.06669217 0.06048453
 0.05469367 0.05857459 0.05668358 0.05350476 0.05515698 0.05248015
 0.05966929 0.05499146 0.06541987 0.04896362 0.06051355 0.05952573
 0.06000154 0.05891788 0.05691977 0.07170705 0.06456807 0.06404363
 0.0582859  0.0582611  0.06403497 0.05163062 0.05296042 0.0529603
 0.06224906 0.06355383 0.06441879 0.05526803 0.05952186 0.06554409
 0.05780369 0.06622839 0.05147084 0.0557997  0.06322281 0.05353225
 0.05918622 0.06597679 0.06655397 0.05434385 0.05062227 0.0588984
 0.06542182 0.05548171 0.05730715 0.052471  ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.0
C0003469,Anxiety Disorders,36,0.02830864003957132,0.0,"[0.01404521 0.01733565 0.0131765  0.01098933 0.01221224 0.01408715
 0.01350599 0.02087929 0.00983298 0.01496474 0.01474424 0.01546638
 0.00950319 0.01304508 0.00941511 0.01315348 0.01274281 0.01317802
 0.0191629  0.0150812  0.01659011 0.01279286 0.00972928 0.01710108
 0.00905048 0.01587682 0.01243341 0.02008894 0.01559915 0.01271855
 0.01465749 0.01274392 0.00673748 0.01343169 0.01109808 0.01487037
 0.01798162 0.01013074 0.01547081 0.01669408 0.01576421 0.01518528
 0.01456629 0.01138109 0.01633231 0.0143821  0.02094175 0.01197897
 0.0173592  0.01851948 0.01313239 0.01181543 0.00879816 0.01500287
 0.01483403 0.01931352 0.01281226 0.01596139 0.01612212 0.00953509
 0.01246278 0.01149281 0.01465525 0.01441823 0.01017072 0.01272326
 0.01610393 0.01282316 0.01305485 0.01064866 0.0131328  0.00873661
 0.0101014  0.00846266 0.01744253 0.01341684 0.01484543 0.01341191
 0.00994532 0.01419311 0.01465724 0.01163207 0.00919888 0.00940513
 0.00950071 0.0148574  0.01486279 0.00844388 0.0080403  0.01110697
 0.01451137 0.01723069 0.0125224  0.01997533 0.01549627 0.00800496
 0.01955055 0.01113535 0.01365119 0.0171301 ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.55
C1836996,Marfanoid body habitus,11,0.01725855657217068,0.005305039787798408,"[0.00650002 0.00986277 0.00387566 0.01075407 0.00769195 0.00530267
 0.00965759 0.00613642 0.00919234 0.00706863 0.00645075 0.00227
 0.01457814 0.01111801 0.00814261 0.0046827  0.01356902 0.01287884
 0.01012989 0.00684896 0.00535989 0.01149103 0.00406571 0.00675868
 0.006267   0.00444119 0.008373   0.00994674 0.01003977 0.00869125
 0.00315697 0.00657716 0.01184466 0.00821817 0.00911554 0.00514869
 0.00579504 0.00689519 0.00850503 0.0059616  0.01038397 0.00490353
 0.00829355 0.00748844 0.00472597 0.00857142 0.00363843 0.01022994
 0.00515791 0.00449974 0.01092499 0.00457504 0.00953011 0.00580484
 0.00709329 0.00300702 0.00951964 0.00760577 0.00569313 0.01517747
 0.00724988 0.00357451 0.00476243 0.00464712 0.01000925 0.00382645
 0.01062144 0.0070797  0.00695048 0.00334204 0.0083761  0.01030045
 0.00841716 0.00987848 0.00578151 0.00869939 0.00740273 0.00738763
 0.00496078 0.00767062 0.00856414 0.00406426 0.0042102  0.01046577
 0.00928137 0.01151905 0.00745824 0.00680468 0.01064867 0.01151446
 0.00657096 0.00767809 0.00315648 0.01568391 0.00779926 0.00602902
 0.00451414 0.00977718 0.00654554 0.00632915]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.0
C0009171,Cocaine Abuse,16,0.004414269261965892,0.0,"[0.00186264 0.         0.         0.00468714 0.00448301 0.00297706
 0.         0.00407543 0.         0.00761239 0.00856905 0.
 0.00209499 0.         0.         0.         0.         0.00146165
 0.         0.         0.00129155 0.00420286 0.00363087 0.00097577
 0.         0.00281875 0.00095522 0.00527466 0.00351992 0.00239382
 0.         0.         0.00513348 0.00333367 0.00281541 0.00473629
 0.         0.00416389 0.00459571 0.00095082 0.00233271 0.00527986
 0.00237205 0.00131536 0.00385512 0.00314687 0.00241374 0.00055273
 0.00357162 0.00036792 0.00213578 0.         0.00295511 0.00172573
 0.0074658  0.         0.         0.         0.         0.00356996
 0.00677429 0.         0.0034621  0.         0.         0.00519003
 0.         0.00035858 0.00635287 0.00047756 0.00303348 0.00095262
 0.00081897 0.         0.00346192 0.00148951 0.0046465  0.00619258
 0.         0.00218954 0.00944256 0.00291041 0.00317201 0.
 0.         0.         0.00131579 0.00368864 0.         0.00302298
 0.00079206 0.00173225 0.00041197 0.         0.00078085 0.00388623
 0.00359443 0.00331607 0.         0.00158959]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.16,0.61
C0231528,Myalgia,54,0.0377302503808396,0.0,"[0.03051441 0.02473997 0.02664704 0.03918351 0.0332225  0.03057481
 0.02747213 0.03991162 0.0304019  0.02578739 0.03118314 0.03150822
 0.03521869 0.02704371 0.02788738 0.02783976 0.02978669 0.02380064
 0.03795064 0.0253463  0.02546135 0.03048429 0.03526525 0.02985249
 0.02530839 0.02645194 0.03572668 0.0318504  0.03540171 0.02555877
 0.03042592 0.02827694 0.02993738 0.02784516 0.03600825 0.02609882
 0.02873102 0.03667382 0.0245547  0.029618   0.02928356 0.03649642
 0.03084732 0.02438489 0.0336045  0.0308014  0.03427473 0.02634321
 0.02638123 0.03445919 0.02348264 0.02437252 0.02865209 0.03212357
 0.0279282  0.03430221 0.03482971 0.0393536  0.02218018 0.03050233
 0.0287195  0.03018608 0.03260417 0.02578358 0.03570669 0.03302058
 0.02966544 0.03403969 0.03125974 0.02740105 0.02892325 0.0319633
 0.02928382 0.02646701 0.02974267 0.01899677 0.03214842 0.02950417
 0.02860982 0.02903615 0.03460104 0.03255109 0.0326616  0.02175731
 0.02811546 0.02584178 0.02366033 0.02528818 0.02521385 0.03007448
 0.0307411  0.03308493 0.03430286 0.02561869 0.03003621 0.02469601
 0.03278207 0.03275405 0.02591771 0.02864168]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.04,0.52
C0040028,"Thrombocythemia, Essential",12,0.02361465314831658,0.0,"[0.00413368 0.00733283 0.00667438 0.00645336 0.00763824 0.00916568
 0.01272853 0.00766491 0.011816   0.0063417  0.00761496 0.00426159
 0.00977839 0.00492537 0.00422725 0.00490058 0.00947896 0.0078044
 0.00866381 0.00663133 0.00687352 0.00882935 0.0084062  0.01073532
 0.00772457 0.00656283 0.00247718 0.00672831 0.00645439 0.00521545
 0.00466871 0.00620819 0.00586564 0.00654224 0.00336654 0.00385806
 0.00517568 0.005892   0.00671103 0.00468816 0.00702622 0.00497043
 0.00932536 0.00676475 0.00465242 0.00466643 0.00772436 0.00684873
 0.01097334 0.00438838 0.00913711 0.00299233 0.00891797 0.00656323
 0.00419492 0.00591477 0.00711924 0.00789625 0.00627913 0.00917223
 0.00828584 0.0036501  0.01218376 0.0035979  0.00512026 0.00611768
 0.00680129 0.00412919 0.00633404 0.00764786 0.00616332 0.00806439
 0.00923842 0.00956437 0.00521701 0.0052646  0.00497185 0.00744646
 0.00546058 0.01085508 0.00486736 0.00412222 0.00844396 0.00601784
 0.00910435 0.00808649 0.00731721 0.00560771 0.01195834 0.00663255
 0.01151321 0.00810908 0.00464433 0.00459048 0.00544096 0.00326789
 0.00703047 0.00539137 0.00660167 0.00600419]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.42
C0003862,Arthralgia,91,0.06698830110273779,0.0,"[0.04733159 0.04665741 0.03630595 0.04415487 0.04359726 0.03883018
 0.04512776 0.04637826 0.04690216 0.04633718 0.03680267 0.04929384
 0.04383905 0.05261436 0.04612495 0.05729296 0.04287444 0.04814688
 0.04502083 0.04407791 0.04370003 0.04259066 0.04262084 0.0427997
 0.04004155 0.04680114 0.04521643 0.04267238 0.04641047 0.04236095
 0.04232983 0.0403923  0.04726814 0.05554124 0.05070434 0.04182071
 0.04324844 0.04533052 0.03542607 0.03913029 0.03878669 0.05031479
 0.04867017 0.04435324 0.046847   0.04094499 0.04796704 0.04829281
 0.04705134 0.04079758 0.04814811 0.04118101 0.04705418 0.0489755
 0.04490128 0.04275861 0.04259079 0.04752584 0.04513895 0.04531666
 0.05065931 0.0481212  0.04300488 0.04492379 0.04671895 0.03833733
 0.04793427 0.04664873 0.04289714 0.046227   0.04190154 0.04718387
 0.03594773 0.04688781 0.0366015  0.04424991 0.04744498 0.04622958
 0.04644745 0.04370498 0.0390238  0.04900497 0.0435341  0.03936175
 0.04190064 0.05135706 0.05228962 0.04087694 0.04334823 0.0411022
 0.04610591 0.04195098 0.04469409 0.04626252 0.04436619 0.04288593
 0.04516079 0.04409756 0.04793311 0.04873978]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.54
C4020838,Relative short stature,13,0.03885219765718071,0.0,"[0.00412581 0.00083448 0.00366712 0.00265542 0.00158344 0.00163463
 0.00380247 0.00614955 0.00328976 0.00450141 0.0055759  0.00626353
 0.0024692  0.00471584 0.         0.00448151 0.00391259 0.00158622
 0.00512942 0.         0.00330857 0.00392861 0.00191917 0.0016196
 0.00159126 0.00550767 0.00611623 0.00356423 0.00360046 0.00268918
 0.00132673 0.00157748 0.0032804  0.00369054 0.00135888 0.00169098
 0.00656923 0.00306099 0.00771792 0.00403862 0.00637012 0.00132993
 0.00455099 0.00434126 0.         0.00226711 0.0046456  0.00533564
 0.00484437 0.00332182 0.00365802 0.00254928 0.00510856 0.00408024
 0.00486631 0.00445807 0.00371741 0.00511684 0.00221339 0.00164866
 0.00260486 0.0024692  0.00235294 0.00563379 0.00269906 0.00341723
 0.00863701 0.00261169 0.00486677 0.00145521 0.0021875  0.00307654
 0.00870694 0.00557885 0.00261783 0.00406755 0.00580992 0.00258422
 0.00222793 0.00076825 0.00362433 0.00288772 0.00238552 0.00129545
 0.00822686 0.00141463 0.00351942 0.00961679 0.00332374 0.00251678
 0.00471491 0.00351275 0.00363602 0.00445278 0.00347822 0.00242052
 0.00182985 0.00104692 0.00496628 0.00230053]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.49
C0003864,Arthritis,53,0.0462191564793815,0.0,"[0.02543029 0.02639801 0.02253531 0.02743565 0.02246458 0.02112104
 0.01681174 0.02890031 0.02947765 0.02373461 0.02835984 0.02704941
 0.02347367 0.02359512 0.02369565 0.02096477 0.02597044 0.02962777
 0.03647654 0.02454622 0.02310712 0.01972095 0.02163868 0.01917556
 0.03057978 0.02817259 0.0242911  0.0224198  0.02680672 0.02214897
 0.02618853 0.02070744 0.03430802 0.02129453 0.02196466 0.0205399
 0.02510159 0.02821785 0.02622038 0.02125623 0.02087888 0.0290922
 0.02487324 0.02330008 0.02807216 0.02375865 0.01865868 0.02061121
 0.02136577 0.01865404 0.01868002 0.02517737 0.02420856 0.02662945
 0.0271202  0.01943331 0.02481636 0.02262209 0.02100254 0.02751325
 0.0252749  0.02321918 0.02219484 0.02438221 0.02506217 0.01917648
 0.02223663 0.02223069 0.02338639 0.02206026 0.02945912 0.02145198
 0.02656487 0.02415194 0.02087118 0.02439507 0.03081294 0.028014
 0.02415689 0.02234525 0.02071547 0.0221477  0.02950235 0.02143863
 0.0160476  0.02505916 0.02352821 0.03031413 0.01878084 0.02118894
 0.02665448 0.0261663  0.02125038 0.02606042 0.01961503 0.03188292
 0.02669797 0.02709317 0.02478681 0.02647206]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.45
C0043202,Wolff-Parkinson-White Syndrome,13,0.1989359814032188,0.03333333333333333,"[0.00794716 0.00765323 0.01130873 0.00731351 0.01014218 0.00721846
 0.00685681 0.00850235 0.00671072 0.00457633 0.01014497 0.00651032
 0.01477675 0.0063116  0.01213596 0.00372059 0.00876919 0.00627568
 0.01704734 0.00686105 0.00998208 0.00936845 0.0126397  0.00679147
 0.0060782  0.0049272  0.00600206 0.00911234 0.00784749 0.00690859
 0.00874532 0.00932929 0.00667067 0.01181236 0.00904826 0.00644357
 0.00902764 0.00918786 0.00481768 0.0067159  0.0110646  0.00679172
 0.00853262 0.01132826 0.00667622 0.00779679 0.0134089  0.00517584
 0.00857055 0.0088826  0.00695072 0.00549092 0.00721487 0.00986881
 0.00788597 0.01236855 0.00501321 0.01254042 0.01387032 0.00496204
 0.00617601 0.00542876 0.00839616 0.00783555 0.01238737 0.00939254
 0.00883152 0.00812402 0.00718344 0.0033561  0.01077781 0.01078178
 0.00878918 0.00904129 0.007667   0.00877519 0.00594868 0.0074602
 0.00570212 0.01454463 0.00766541 0.00753465 0.00623762 0.00499149
 0.00982232 0.00778362 0.00633907 0.00727899 0.01067445 0.00843184
 0.00704015 0.00578646 0.01529604 0.00554092 0.00440644 0.00832529
 0.00952765 0.01067825 0.01119124 0.01382396]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.0
C1850309,Mildly increased creatine kinase,20,0.027773287335836026,0.0,"[0.01139371 0.01028375 0.0137393  0.01512452 0.02131335 0.01254583
 0.01625119 0.01408558 0.01069389 0.01344514 0.0090172  0.01766659
 0.00530057 0.01368201 0.0141865  0.01016993 0.01641607 0.01363621
 0.01649164 0.02169321 0.01219745 0.01558026 0.00925991 0.00919064
 0.01136185 0.00881784 0.01171082 0.01069062 0.0173737  0.01064093
 0.00860422 0.00765298 0.01023482 0.01338966 0.01972424 0.01627686
 0.0082901  0.01785265 0.00627455 0.01315816 0.00977144 0.01332625
 0.011804   0.01528342 0.01228785 0.01355378 0.0192678  0.01007863
 0.01519101 0.01204963 0.02030845 0.01586994 0.0135333  0.00984762
 0.02062733 0.01488089 0.00904029 0.01143824 0.0121013  0.01370481
 0.0109642  0.0168645  0.00697051 0.01253177 0.00715353 0.00876104
 0.0135177  0.02062213 0.0097438  0.01313004 0.00927039 0.01265878
 0.01323178 0.01614146 0.0141971  0.01707391 0.00601558 0.01353903
 0.01359145 0.00775805 0.01284286 0.01277955 0.01415267 0.0091747
 0.0066061  0.00852578 0.01482257 0.01605232 0.01379554 0.00851533
 0.0130542  0.01119696 0.01802753 0.01282548 0.01200075 0.01922795
 0.00898333 0.00614368 0.00532493 0.00735227]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.46
C0035126,Reperfusion Injury,85,0.1694334954022085,0.024390243902439025,"[0.064      0.06817702 0.06445176 0.07309502 0.06431356 0.07603241
 0.07762473 0.07168849 0.06529476 0.06530471 0.0666332  0.06885221
 0.06220126 0.06854241 0.06727689 0.06344044 0.08528449 0.07323545
 0.06899679 0.07089657 0.06294472 0.06273712 0.06633806 0.07328874
 0.06294702 0.05712857 0.06862125 0.06705211 0.06766741 0.06519096
 0.07051416 0.05945899 0.07342965 0.06567134 0.06431795 0.06841733
 0.06210457 0.07099993 0.06354741 0.07216789 0.06058681 0.06712977
 0.06901883 0.06661654 0.06358358 0.07905328 0.07032174 0.07248236
 0.06702976 0.06914514 0.07762879 0.07181225 0.07315533 0.05939342
 0.06679372 0.06969428 0.05618181 0.07204488 0.06811544 0.07697015
 0.07322846 0.06683443 0.069026   0.07015905 0.06790007 0.07245161
 0.06828827 0.07145381 0.06553911 0.07064987 0.05907223 0.06900832
 0.06549158 0.07285652 0.06948688 0.06612148 0.07001702 0.06848382
 0.0622799  0.0658608  0.06032112 0.07247006 0.071475   0.06557307
 0.07011134 0.07745543 0.06805433 0.07470517 0.06817548 0.06162299
 0.06982537 0.06548838 0.06457023 0.06723519 0.07169222 0.07387866
 0.08135865 0.05569174 0.07782351 0.0730786 ]","[0.         0.0042735  0.         0.00588235 0.00414938 0.00735294
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.00429185 0.         0.         0.         0.         0.
 0.         0.         0.01209677 0.         0.         0.
 0.         0.         0.         0.         0.00743494 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00760456 0.         0.
 0.         0.         0.         0.00265252 0.         0.
 0.00515464 0.00287356 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00606061 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.00228311 0.00469484
 0.         0.         0.         0.         0.         0.
 0.         0.0075188  0.         0.         0.         0.
 0.0077821  0.         0.00699301 0.00680272]",0.0,0.0
C4280616,Large elongated pulp chamber,15,0.01748492232026524,0.0,"[0.00787042 0.00835282 0.01023438 0.00722169 0.00668705 0.00853503
 0.00415712 0.00785251 0.0100073  0.00649588 0.01086446 0.01089291
 0.00939529 0.00952476 0.00461956 0.00630229 0.01196905 0.00550725
 0.01130786 0.0077662  0.00967379 0.00594024 0.00984374 0.00862887
 0.01275154 0.01178666 0.00704307 0.00992514 0.00647903 0.00923795
 0.0073737  0.00681619 0.01098399 0.00660088 0.01026139 0.00539763
 0.01130674 0.00837912 0.01296584 0.01106182 0.01237461 0.01106554
 0.01475639 0.00459862 0.00794463 0.01020025 0.00701202 0.00906159
 0.01190055 0.01050914 0.01155472 0.01032665 0.00972388 0.00710062
 0.00736599 0.0091422  0.00483319 0.00682935 0.00693826 0.0088505
 0.00720764 0.00969811 0.00990568 0.01009824 0.00695495 0.01206798
 0.01286007 0.00871843 0.00905829 0.00850495 0.00840256 0.01045133
 0.00340642 0.01191362 0.01198152 0.00983762 0.00516032 0.00969205
 0.00678808 0.00672225 0.00741536 0.00906868 0.01507322 0.00425755
 0.0108964  0.01026844 0.00946315 0.0095042  0.00896979 0.00678992
 0.00957984 0.01400827 0.01044883 0.00598301 0.00746178 0.00804505
 0.00829873 0.01062023 0.00625784 0.01122513]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.52
C0432040,"Simple syndactyly of toes, first web space",23,0.022034759668623602,0.0,"[0.01413442 0.01091987 0.01635284 0.01678818 0.01164673 0.01548867
 0.01547608 0.01333014 0.01270238 0.01073641 0.02156814 0.01817846
 0.01746034 0.01818575 0.0193323  0.0129164  0.0189998  0.0151322
 0.0144224  0.01045134 0.01067397 0.01515937 0.01232055 0.01732
 0.00827032 0.01534689 0.01159731 0.01559247 0.01324059 0.01655456
 0.01430957 0.01548237 0.01536536 0.01731188 0.01676739 0.01008538
 0.01521363 0.01608303 0.01489778 0.01364437 0.021883   0.01399394
 0.01393157 0.00920027 0.0194803  0.01348909 0.01005162 0.01171465
 0.01677389 0.01809322 0.01367765 0.01154362 0.01573616 0.01438181
 0.0165452  0.01374578 0.01104699 0.01580616 0.01292816 0.0144498
 0.01728093 0.02145813 0.01040583 0.01523986 0.02211249 0.01401526
 0.01250382 0.01343645 0.01206506 0.0152692  0.01987393 0.0133747
 0.01151513 0.00834439 0.01677978 0.01239399 0.0147188  0.00912988
 0.01132735 0.01113738 0.01573139 0.01217827 0.01801975 0.01418137
 0.01934692 0.01410878 0.01361035 0.01614305 0.012463   0.01111075
 0.01349559 0.01801315 0.01615013 0.0203548  0.01343072 0.0174898
 0.01376424 0.01640351 0.01202002 0.01172914]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.01,0.58
