,data,data,loo_ptest[DP],loo_ptest[DP],loo_ptest[DP],lci_dpp[d=1][DP],lci_dpp[d=1][DP],lci_dpp[d=1][DP],lci_dpp[d=1][DP],lci_dpp[d=8][DP],lci_dpp[d=8][DP],lci_dpp[d=8][DP],lci_dpp[d=8][DP],ci_dpp[DP],ci_dpp[DP],ci_dpp[DP],ci_dpp[DP],rw_dpp[DP],rw_dpp[DP],rw_dpp[DP],rw_dpp[DP],dns_dpp[DP],dns_dpp[DP],dns_dpp[DP],dns_dpp[DP],diamond_dpp[DP],diamond_dpp[DP],diamond_dpp[DP],diamond_dpp[DP],node2vec_dpp[DP],node2vec_dpp[DP],node2vec_dpp[DP],node2vec_dpp[DP],subgraph_metrics[DP],subgraph_metrics[DP],subgraph_metrics[DP]
C0018777,Conductive hearing loss,,119.0,0.01,0.0,0.08333333333333334,0.016666666666666666,0.7607701348780274,0.006388597252634881,0.10075757575757577,0.025,0.7942454562416779,0.007773210525836093,0.050757575757599996,0.034090909090900005,0.70244514131,0.0085617243832,0.08333333333333333,0.025,0.7563339453872621,0.015219724561674553,0.06742424242424243,0.017424242424242425,0.6797715469839736,0.0031355171613694837,0.017424242424242425,0.0,0.5271753711195356,0.0012728087784003278,0.0,0.0,0.5908916692816777,0.0014750647628844064,0.9676427329856933,0.5480370481027786,0.017234012248967385
C0018781,Noise-induced hearing loss,,5.0,0.02,1.0,0.0,0.0,0.7373840014847809,0.001786954528615653,0.0,0.0,0.7427199331848552,0.0009850792054407137,0.2,0.0,0.74176874536,0.0038072284891200003,0.4,0.2,0.8544821826280623,0.06999176710743868,0.4,0.4,0.6991276911655531,0.07859926692339812,0.2,0.2,0.594329992576095,0.01670378446929275,0.2,0.2,0.7738121752041573,0.20076227031756586,0.9189189189189191,0.9906976744186048,0.3
C0018784,Sensorineural Hearing Loss (disorder),nervous system ,275.0,0.0,0.0,0.06124338624338625,0.0071428571428571435,0.8157743968746225,0.010585662199411176,0.06507936507936507,0.01455026455026455,0.8629203753675139,0.015281121435405744,0.0611111111111,0.0324074074074,0.73874027981,0.0168231703101,0.057936507936507925,0.014417989417989418,0.7909769334594305,0.012220743991800865,0.01798941798941799,0.0,0.7193104041520544,0.004923594549465215,0.014814814814814812,0.007407407407407406,0.5169976186498364,0.002298389031783214,0.02936507936507936,0.007407407407407406,0.6532980835830662,0.004246186178945888,0.9371126033057852,0.4951712481210768,0.012926343729263438
C0018790,Cardiac Arrest,cardiovascular system ,10.0,0.12,1.0,0.2,0.2,0.7782939620364784,0.013200892818370988,0.4,0.0,0.7387385714948717,0.009095867524847544,0.0,0.0,0.7016336380930001,0.0009579560096819998,0.2,0.1,0.7834454912516824,0.010517313877041702,0.0,0.0,0.6822434677681348,0.0012666836645395649,0.0,0.0,0.4930384740335082,4.640801930573604e-05,0.0,0.0,0.7035225321390449,0.0002503866261521365,0.9775280898876404,0.9657788170877774,0.2222222222222222
C0018798,Congenital Heart Defects,cardiovascular system ,56.0,0.0,1.0,0.05333333333333333,0.0,0.8659288715253555,0.0029927832506395453,0.05333333333333333,0.03333333333333333,0.9028589367936376,0.0072646156949250406,0.036666666666699994,0.02,0.8146466831,0.00680246284913,0.03333333333333333,0.0,0.7974687999007799,0.002419450211791609,0.0,0.0,0.6602416166689921,0.0015931693302494315,0.03333333333333333,0.03333333333333333,0.5298400074415143,0.002055831936788508,0.03333333333333333,0.016666666666666666,0.7704553276591786,0.0028250746333055004,0.9687277896233121,0.8608765670957425,0.028571428571428567
C0018799,Heart Diseases,cardiovascular system ,42.0,0.0,1.0,0.025,0.0,0.8047729491052754,0.002203814033641152,0.0,0.0,0.7419400418312805,0.0016880289583265727,0.07,0.05,0.772964908204,0.0051792719884,0.0,0.0,0.7514055310248663,0.0009557351977403457,0.0,0.0,0.5445346270044155,0.0003677468770538628,0.045,0.02,0.5282588891471065,0.0019074237202277766,0.05,0.0,0.7824745526376946,0.0031602946564575065,0.9828516989520484,0.8056146482297524,0.0313588850174216
C0018800,Cardiomegaly,,112.0,0.0,0.0,0.0984848484848485,0.05303030303030304,0.8473579346743254,0.00984894313725732,0.12575757575757576,0.0446969696969697,0.8053071281714322,0.014886514933532055,0.0886363636364,0.0348484848485,0.792939867314,0.009979740249719999,0.07121212121212121,0.01818181818181818,0.8134593781131436,0.00751902543486403,0.0,0.0,0.7207285020877932,0.0017059103228948024,0.06287878787878788,0.01818181818181818,0.5513281332796371,0.01211175005207523,0.026515151515151512,0.00909090909090909,0.7287531528858179,0.011313947890024469,0.9574203187250996,0.6345796578914775,0.02750965250965251
C0018801,Heart failure,cardiovascular system ,159.0,0.0,0.0,0.08166666666666668,0.0,0.8245988916409633,0.006911227249245748,0.11291666666666668,0.025,0.8656677804779263,0.013293001495548292,0.044166666666699994,0.0,0.775131398573,0.0051309429999199995,0.04416666666666667,0.0125,0.7938587134311618,0.006530001436843842,0.0,0.0,0.7086543621678039,0.0022004221995556568,0.01916666666666666,0.0,0.5057733491447799,0.0011439897810518775,0.03166666666666666,0.0125,0.7551676948001372,0.005035896163918266,0.952463768115942,0.5277542313017434,0.01958442799140196
C0018802,Congestive heart failure,cardiovascular system ,66.0,0.0,0.0,0.07857142857142856,0.014285714285714284,0.8523817278993864,0.006096796017022453,0.08809523809523809,0.014285714285714284,0.8238134014016941,0.006548182524612446,0.0761904761905,0.0,0.814515600107,0.00584088900985,0.05952380952380953,0.0,0.8105520361790429,0.0032334439759748213,0.0,0.0,0.6860393387265101,0.0011895503707244526,0.03333333333333333,0.0,0.5251450773413455,0.0011929932875760273,0.061904761904761914,0.0,0.7744053435435875,0.003573904908920179,0.9731516730114206,0.6763376162355856,0.031235431235431238
C0018816,Heart Septal Defects,cardiovascular system ,25.0,0.0,1.0,0.13333333333333333,0.08333333333333333,0.8414472258344171,0.006515696826617512,0.25,0.15,0.8573700383924701,0.01605249079397513,0.133333333333,0.0,0.7975443525910001,0.00341891012126,0.0,0.0,0.7774235246764507,0.001180210472278096,0.0,0.0,0.5585349712056474,0.0005350719159435012,0.0,0.0,0.4930336243730261,0.00011609224231208579,0.0,0.0,0.7064810514582947,0.0010158895347087582,0.9917483238782878,0.8864758682781764,0.02666666666666667
C0018817,Atrial Septal Defects,cardiovascular system ,85.0,0.0,1.0,0.10555555555555554,0.025,0.8199078386322238,0.01726209981150471,0.14027777777777778,0.05833333333333333,0.8552746988325881,0.02752177460048518,0.0361111111111,0.025,0.7624795922859999,0.010536478358100001,0.04722222222222222,0.0,0.7663894969158801,0.0029490036904751397,0.0,0.0,0.6491418410539824,0.0013112769533843295,0.0125,0.0,0.5055543265648287,0.0008625866825473648,0.02361111111111111,0.0,0.6899297146671634,0.0017056562517899678,0.9762803234501348,0.5871375352841759,0.018487394957983197
C0018818,Ventricular Septal Defects,cardiovascular system ,117.0,0.0,0.0,0.07651515151515151,0.026515151515151512,0.8178647070047489,0.023206450599059732,0.09318181818181816,0.043181818181818175,0.8443710955167345,0.022059995805846853,0.0356060606061,0.0181818181818,0.7607244494859999,0.0161494508054,0.060606060606060615,0.017424242424242425,0.7688585481682497,0.004429404903857799,0.008333333333333333,0.0,0.6707445549242423,0.0016582240915339324,0.008333333333333333,0.0,0.5017026197139304,0.000657458115793596,0.008333333333333333,0.0,0.6458649578810494,0.0018063622905186863,0.972923527259422,0.4927784232949544,0.016357206012378427
C0018824,Heart valve disease,cardiovascular system ,36.0,0.0,1.0,0.2,0.13333333333333333,0.857500619549897,0.03845049592368655,0.2833333333333333,0.16666666666666666,0.8959394312531946,0.06987087078085809,0.166666666667,0.166666666667,0.8449618976809999,0.0843210632295,0.18333333333333326,0.13333333333333333,0.8222817248269132,0.02137779546230798,0.08333333333333333,0.03333333333333333,0.6178800164180723,0.003565281171873835,0.13333333333333333,0.08333333333333333,0.5770201198829051,0.03609881144778891,0.075,0.025,0.7870843207409817,0.004486553391810072,0.9694656488549618,0.8772047809739247,0.047619047619047616
C0018834,Heartburn,,75.0,0.0,0.0,0.07857142857142856,0.014285714285714284,0.7698569067790975,0.004550393246983686,0.09464285714285714,0.028571428571428567,0.8127638421535638,0.010112670427785513,0.0392857142857,0.0125,0.732824865003,0.0030435152187399997,0.014285714285714284,0.0,0.7615249311716121,0.002078475331263015,0.0,0.0,0.6584720846023913,0.0011963784464267882,0.025,0.025,0.5252507913602085,0.003418891051377309,0.0,0.0,0.6448227419633714,0.0011718208628757115,0.9706732755059893,0.6434965716834539,0.025585585585585584
C0018843,Heat Stroke,,13.0,0.0,0.0,0.6,0.35,0.9397906609728928,0.06918989007435232,0.5,0.4,0.9472428518380986,0.10250899626194312,0.6,0.5,0.949897883401,0.33294896289000003,0.45,0.1,0.9238674340883772,0.016359869289026562,0.0,0.0,0.8444242016338656,0.0014087500025638945,0.45,0.45,0.7209605922762717,0.048697261226906735,0.45,0.3,0.9534093018937988,0.037549520058713384,0.9736495388669302,0.8071230688596601,0.38461538461538464
C0018916,Hemangioma,benign neoplasm,24.0,0.0,1.0,0.15,0.0,0.8211052028669175,0.004240417905223853,0.2333333333333333,0.15,0.8557280298456632,0.042002106195799714,0.233333333333,0.08333333333330001,0.7568797504610001,0.0209421459811,0.05,0.0,0.8020727875044505,0.001978702814296797,0.0,0.0,0.6432630536076411,0.0006194279083687308,0.1,0.0,0.543275437700274,0.0011072071932021748,0.08333333333333333,0.0,0.7050480657595319,0.002444957379568409,0.9824723247232472,0.8770177412141008,0.06884057971014493
C0018920,"Hemangioma, Cavernous",hematopoietic system ,20.0,0.0,0.0,0.55,0.15,0.942408413428054,0.032962870858272784,0.75,0.55,0.9561916701490458,0.15795093725468815,0.55,0.3,0.9322688861030001,0.0419614488141,0.5,0.05,0.9341946417792636,0.016633369476469585,0.0,0.0,0.8499535682778475,0.0028808788833835502,0.2,0.15,0.5942842550030181,0.05790761719052263,0.15,0.05,0.9065631239262664,0.05628124178656711,0.9659090909090908,0.8650922031704951,0.1736842105263158
C0018923,Hemangiosarcoma,cardiovascular system ,18.0,0.0,0.0,0.35,0.15,0.9074446353126884,0.033934651026712316,0.45,0.15,0.9314267143321416,0.06681512969688011,0.45,0.15,0.9011444356749999,0.022587063626599995,0.5,0.15,0.9093110172245694,0.02810905178909984,0.0,0.0,0.8804517387065323,0.0023529615962333394,0.15,0.15,0.6435674822415155,0.06008977305453149,0.25,0.1,0.8886902827429315,0.03783813248703646,0.982004343779088,0.7738657018269944,0.1895424836601307
C0018924,Hemarthrosis,musculoskeletal system ,11.0,0.0,0.0,0.9,0.75,0.9891557597697948,0.3475593278035065,0.75,0.55,0.9909519168291098,0.1419230714753837,0.9,0.55,0.9761347813979999,0.23593318564399998,0.9,0.8,0.9863222871994802,0.5070188974987306,0.9,0.6,0.9486377981992016,0.07101057507816495,0.6,0.6,0.79708298524088,0.38194838863064745,0.9,0.5,0.9724844518704168,0.15231072892972314,0.8562874251497006,0.9107318674105678,0.4363636363636363
C0018939,Hematological Disease,,18.0,0.38,1.0,0.05,0.0,0.698272900320349,0.0011349477059326752,0.05,0.0,0.7305341473606017,0.0014408383609901352,0.0,0.0,0.603731603138,0.00041531159523199994,0.05,0.0,0.7104647383815405,0.0012356953558594432,0.05,0.0,0.5403906866614049,0.0012204908949058936,0.0,0.0,0.4930358883885046,8.356201128318405e-05,0.0,0.0,0.6131946701332467,0.0002753025393249411,0.9732313575525812,0.989079413736948,0.0457516339869281
C0018965,Hematuria,,35.0,0.0,1.0,0.05,0.0,0.7828394588483103,0.003138493387232309,0.08333333333333333,0.05,0.7499804463649599,0.006870127983932423,0.05833333333330001,0.0,0.737357316544,0.0023956425388,0.0,0.0,0.7630312393519809,0.001178413847396352,0.0,0.0,0.6005366601616949,0.0006918826883534242,0.03333333333333333,0.0,0.5098070191741784,0.0005694741825997481,0.025,0.025,0.7536338785119103,0.002524379150403845,0.9705882352941176,0.9161563012162512,0.04201680672268908
C0018979,Hemianopsia,,14.0,0.0,0.0,0.7,0.05,0.8892958269507496,0.01757809651984818,0.75,0.3,0.9153042751705892,0.0465879773121898,0.7,0.1,0.8760479041920001,0.0287323451477,0.5,0.15,0.8798008633894999,0.01766326740131985,0.6,0.2,0.8712191895279209,0.026757819223014092,0.5,0.45,0.7461077844311378,0.0612588504321197,0.4,0.3,0.7323446130993826,0.018144331286829216,0.9402985074626866,0.6989814477991997,0.1978021978021978
C0018989,Hemiparesis,,35.0,0.02,1.0,0.18333333333333326,0.08333333333333333,0.766072120001239,0.00928865382105531,0.10833333333333332,0.03333333333333333,0.8089120047703127,0.009285575573279805,0.175,0.075,0.741321670848,0.008901934802879999,0.05,0.05,0.7539974599634484,0.0040525271707460096,0.025,0.0,0.6130703466220611,0.0017602953800815535,0.125,0.1,0.6227292615308366,0.02626149173504148,0.10833333333333332,0.0,0.6481933215624321,0.002889561383264468,0.965034965034965,0.8611303551076049,0.050420168067226885
C0018991,Hemiplegia,,13.0,0.26,1.0,0.0,0.0,0.7437151875232083,0.0013189972505020019,0.2,0.0,0.6536460267359823,0.0035861597703861453,0.0,0.0,0.704017359822,0.000815425000954,0.0,0.0,0.6993733754177497,0.0004226402004601629,0.0,0.0,0.488864649090234,6.0337533191168777e-05,0.0,0.0,0.5427868548087635,0.000543500963108132,0.0,0.0,0.5598403267731155,0.0003115880352379937,0.9762308998302208,0.9761198457431031,0.08974358974358974
C0018995,Hemochromatosis,inherited metabolic disorder,12.0,0.0,0.0,0.45,0.3,0.7683952193084244,0.04313525471712981,0.4,0.3,0.7958006498027385,0.05153158608002404,0.5,0.5,0.7506010675329999,0.058052621148899995,0.55,0.5,0.8555581341378511,0.1470649146927832,0.55,0.4,0.7723996286841495,0.04206433148928217,0.15,0.15,0.5690508238570433,0.053892565527066685,0.1,0.0,0.8221257832443722,0.002348605556346549,0.9465648854961832,0.9794905722791928,0.10606060606060606
C0019080,Hemorrhage,,17.0,0.01,1.0,0.15,0.05,0.8085596564531106,0.02809087359011227,0.05,0.05,0.7604282729805014,0.005726968477269723,0.15,0.05,0.868879990715,0.014949525963399999,0.15,0.0,0.8770519962859795,0.004456858121430045,0.0,0.0,0.6845450324976786,0.0015120188525507097,0.2,0.15,0.5943082636954503,0.018572252637075598,0.15,0.1,0.7590970287836585,0.016253324944687824,0.9633699633699634,0.9635555555555556,0.11029411764705882
C0019087,Hemorrhagic Disorders,hematopoietic system ,30.0,0.0,0.0,0.2333333333333333,0.06666666666666668,0.8375721961567644,0.024577385765400972,0.3,0.2,0.8481604496678591,0.03834388606352277,0.2,0.06666666666669999,0.809090134869,0.0417304299014,0.1,0.06666666666666668,0.8313110667224107,0.016430012010245174,0.03333333333333333,0.0,0.707752280082377,0.002273958428886275,0.13333333333333333,0.03333333333333333,0.5769816199811089,0.00890487276387193,0.03333333333333333,0.0,0.6884718415633081,0.0018592316597023926,0.9627263045793396,0.8843394870069287,0.08045977011494253
C0019151,Hepatic Encephalopathy,nervous system ,15.0,0.0,1.0,0.3,0.15,0.7361909293473216,0.031678553714924285,0.15,0.05,0.7060173150125336,0.00907953500526183,0.35,0.15,0.9151982174359999,0.0220898947499,0.3,0.05,0.9200700956271469,0.010548260522934377,0.1,0.0,0.7103274997678952,0.0027100281031930146,0.05,0.05,0.5932712840033423,0.009306387854487123,0.05,0.0,0.7109924798068887,0.002435729284933186,0.9765625,0.9224831663655771,0.11428571428571427
C0019158,Hepatitis,,22.0,0.0,1.0,0.05,0.05,0.8304241157805123,0.006462812720697843,0.0,0.0,0.7483956350127698,0.001286412006877511,0.133333333333,0.0333333333333,0.786560637722,0.00464393120971,0.0,0.0,0.7837798931971209,0.0010980409892748864,0.0,0.0,0.617803962541599,0.0006549544536690817,0.08333333333333333,0.0,0.5516237133348814,0.003220735042283635,0.05,0.05,0.8309914093336429,0.004313332420492191,0.9649402390438248,0.9524650803290454,0.09523809523809523
C0019163,Hepatitis B,,12.0,0.0,1.0,0.4,0.2,0.6936737061963333,0.019018918134995472,0.4,0.35,0.7135878394058945,0.037588147527007884,0.45,0.45,0.686275237874,0.09098880836,0.35,0.15,0.7238152703643538,0.023052824634967186,0.35,0.3,0.6729264330471108,0.023764312145403182,0.2,0.2,0.5943792063123693,0.06780492855833868,0.3,0.2,0.8874495242515664,0.12825943461194095,0.9012345679012346,0.9381933438985736,0.12121212121212123
C0019189,"Hepatitis, Chronic",gastrointestinal system ,23.0,0.0,0.0,0.26666666666666666,0.15,0.929248320485434,0.06596623384715533,0.18333333333333326,0.15,0.9239582365871026,0.10688833078305696,0.283333333333,0.15,0.894127116808,0.032555118066,0.26666666666666666,0.13333333333333333,0.899241509550788,0.027399365463623798,0.08333333333333333,0.0,0.7904739791337729,0.0030123803981471227,0.15,0.15,0.5690338534410697,0.07747381819686296,0.05,0.0,0.8038257329494443,0.00269880390745918,0.966880341880342,0.8949626238535047,0.1225296442687747
C0019196,Hepatitis C,,15.0,0.0,1.0,0.05,0.05,0.7624802710983195,0.00611531317672687,0.1,0.0,0.6686147989973076,0.004623753277287064,0.1,0.0,0.801327639031,0.0031773827967800003,0.0,0.0,0.7971776065360692,0.000996009507386882,0.0,0.0,0.4882346114566893,6.962603088540491e-05,0.0,0.0,0.4930368582304336,6.962603088540491e-05,0.0,0.0,0.8806308606443227,0.0007649750610266153,0.9709208400646204,0.9720515600530056,0.08571428571428573
C0019202,Hepatolenticular Degeneration,endocrine system ,24.0,0.0,1.0,0.18333333333333326,0.1,0.8776397467453056,0.02309223764898876,0.18333333333333326,0.08333333333333333,0.7223416771157447,0.02218772634687482,0.283333333333,0.18333333333299998,0.880705583678,0.031152269770299997,0.05,0.0,0.8835345748386197,0.0022886624470332888,0.0,0.0,0.6621275097137727,0.0007337592015557334,0.0,0.0,0.4930339478939302,0.00011144389502420296,0.03333333333333333,0.0,0.7099544884595737,0.0010548362665019782,0.9736147757255936,0.9267294310274252,0.07246376811594203
C0019209,Hepatomegaly,,253.0,0.0,0.0,0.06707692307692308,0.023846153846153847,0.8040555114243624,0.010732556952195271,0.11476923076923078,0.05923076923076924,0.8348594196828332,0.025790711284173668,0.0627692307692,0.0158461538462,0.75587962535,0.0091628124494,0.06707692307692308,0.012,0.7676680002310869,0.008404163772632093,0.003846153846153847,0.003846153846153847,0.7039008059158265,0.0039619985421142645,0.016,0.004,0.51078251465958,0.0017647146904308077,0.03138461538461538,0.015538461538461541,0.7099821485311535,0.0062429028520785135,0.93988684582744,0.5365598618252035,0.010665662839575884
C0019214,Hepatosplenomegaly,,21.0,0.64,1.0,0.08333333333333333,0.03333333333333333,0.7510544359831599,0.012528393997214731,0.03333333333333333,0.03333333333333333,0.6857714988855869,0.0034014662569549947,0.0333333333333,0.0,0.67631485265,0.0017466742725000001,0.05,0.0,0.7660421310054482,0.0015678287726283054,0.0,0.0,0.5726171681525508,0.0007517306778443795,0.0,0.0,0.4930349182763745,9.75014426491214e-05,0.0,0.0,0.6676742818226845,0.00038585471626749934,0.9779816513761468,0.9532866971151068,0.057142857142857134
C0019284,Diaphragmatic Hernia,musculoskeletal system ,40.0,0.0,1.0,0.1,0.0,0.856547729702096,0.004924402950453143,0.1,0.0,0.819059929358182,0.0044757435948883945,0.15,0.05,0.83833015755,0.00703886697525,0.075,0.025,0.816497420644142,0.004504792591099387,0.0,0.0,0.605415485430125,0.0010460636421959675,0.025,0.0,0.5056652879118836,0.0008955040591581645,0.075,0.025,0.8434970023702189,0.007259488274949519,0.974706413730804,0.8633370199075006,0.035897435897435895
C0019294,"Hernia, Inguinal",gastrointestinal system ,88.0,0.0,0.0,0.1736111111111111,0.10277777777777776,0.8417206851222175,0.02298694025144064,0.17222222222222222,0.11527777777777776,0.8190788656512492,0.03084011308368662,0.15,0.05833333333330001,0.7977311601739999,0.046191812774300005,0.10416666666666667,0.04722222222222222,0.7914349371962676,0.011042635453796695,0.04861111111111111,0.0,0.6417456241816366,0.0019687985808008075,0.0125,0.0,0.5110166596798486,0.0008430135073449671,0.04583333333333333,0.02361111111111111,0.6613600488559732,0.003378162515546325,0.9709252608175132,0.6665040454051443,0.02220480668756531
